College name,College url,Campus url,Campus,Address,Latitude,Longitude
DNA Kingston Training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training/campuses,Belmont,37 Hargreaves Street Belmont Western Australia 6104,-31.9442588,115.9253614
DNA Kingston Training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training/campuses,Bunbury,76 Spencer Street Bunbury Western Australia 6230,-33.3350257,115.6397538
DNA Kingston Training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training/campuses,Geraldton,8 Grosvenor Close Woorree Geraldton Western Australia 6530,-28.7749312,114.6587498
DNA Kingston Training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training/campuses,Malaga,1/28 Oxleigh Drive Malaga Western Australia 6090,,
DNA Kingston Training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training,https://www.studiesinaustralia.com/courses-in-australia/dna-kingston-training/campuses,Mandurah,Endeavour Centre Unit 7/2D Peel Street Mandurah Western Australia 6210,,
Ducere Global Business School,https://www.studiesinaustralia.com/courses-in-australia/ducere-global-business-school,https://www.studiesinaustralia.com/courses-in-australia/ducere-global-business-school/campuses,Online,,,
Eastern College Australia Incorporated,https://www.studiesinaustralia.com/courses-in-australia/eastern-college-australia-incorporated,https://www.studiesinaustralia.com/courses-in-australia/eastern-college-australia-incorporated/campuses,Melbourne,44-60 Jacksons Road Mulgrave Victoria 3170,-37.9279227,145.1954522
Eastern College Australia Incorporated,https://www.studiesinaustralia.com/courses-in-australia/eastern-college-australia-incorporated,https://www.studiesinaustralia.com/courses-in-australia/eastern-college-australia-incorporated/campuses,Wantirna,5 Burwood Highway Wantirna Victoria 0,,
Edith Cowan University (ECU),https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu,https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu/campuses,Joondalup,270 Joondalup Drive Joondalup Western Australia 6027,-31.7531138,115.7733633
Edith Cowan University (ECU),https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu,https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu/campuses,Mount Lawley,2 Bradford Street Mount Lawley Western Australia 6050,-31.920473,115.8667205
Edith Cowan University (ECU),https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu,https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu/campuses,Online,,,
Edith Cowan University (ECU),https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu,https://www.studiesinaustralia.com/courses-in-australia/edith-cowan-university-ecu/campuses,South West,Robertson Drive Bunbury Western Australia 6230,-33.3518279,115.6665804
Education Training & Employment Australia Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd/campuses,Adelaide,"Level 2, East 50 Grenfell Street Adelaide South Australia 5000",,
Education Training & Employment Australia Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd/campuses,Heidelberg,"Level 1, 113 Burgundy Street Heidelberg Victoria 3084",-37.756368,145.06623
Education Training & Employment Australia Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd/campuses,Perth,Unit 4/78 Catalano Circuit Canning Vale Western Australia 6155,,
Education Training & Employment Australia Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/education-training-employment-australia-pty-ltd/campuses,Sydney,"Australian Technology Park, Suite 15202 2 Locomotive Street Eveleigh New South Wales 2015",,
EIM Training,https://www.studiesinaustralia.com/courses-in-australia/eim-training,https://www.studiesinaustralia.com/courses-in-australia/eim-training/campuses,Brisbane,16/17 Rivergate Place Murarrie Queensland 4172,,
EIM Training,https://www.studiesinaustralia.com/courses-in-australia/eim-training,https://www.studiesinaustralia.com/courses-in-australia/eim-training/campuses,Cairns,"Level 1, 19 Aplin Street Cairns Queensland 4870",-16.9210555,145.7738013
EIM Training,https://www.studiesinaustralia.com/courses-in-australia/eim-training,https://www.studiesinaustralia.com/courses-in-australia/eim-training/campuses,Southport,"Level 1, 10 Marine Parade, Southport QLD Southport Queensland 4215",-27.9711391,153.4171855
Einstein College of Australia,https://www.studiesinaustralia.com/courses-in-australia/einstein-college-of-australia,https://www.studiesinaustralia.com/courses-in-australia/einstein-college-of-australia/campuses,Melbourne,"Level 9, 310 King Street Melbourne Victoria 3000",-37.812828,144.954432
Elite Education Institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute/campuses,Melbourne,131 Queen Street Melbourne Victoria 3000,-37.8155047,144.9606243
Elite Education Institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute/campuses,North Sydney,"Level 2, 1 James Place North Sydney New South Wales 2060",-33.8331489,151.2073297
Elite Education Institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute,https://www.studiesinaustralia.com/courses-in-australia/elite-education-institute/campuses,Sydney,"Level 5, 770-772 George Street Sydney New South Wales 2000",,
Ella Bache College of Skin & Beauty Therapy,https://www.studiesinaustralia.com/courses-in-australia/ella-bache-college-of-skin-beauty-therapy,https://www.studiesinaustralia.com/courses-in-australia/ella-bache-college-of-skin-beauty-therapy/campuses,Ella Bache College,2 Lambs Road Artarmon New South Wales 2064,-33.8137448,151.1915842
Elly Lukas Beauty Therapy College,https://www.studiesinaustralia.com/courses-in-australia/elly-lukas-beauty-therapy-college,https://www.studiesinaustralia.com/courses-in-australia/elly-lukas-beauty-therapy-college/campuses,Melbourne,"Elly Lukas House, 345 Flinders Lane Melbourne Victoria 3000",,
EMBRACIA EDUCATION & DEVELOPMENT PTY LTD,https://www.studiesinaustralia.com/courses-in-australia/embracia-education-development-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/embracia-education-development-pty-ltd/campuses,AVONDALE HEIGHTS - 76 North Rd,76 North Rd Avondale Heights Victoria 3034,-37.7553267,144.8554221
EMBRACIA EDUCATION & DEVELOPMENT PTY LTD,https://www.studiesinaustralia.com/courses-in-australia/embracia-education-development-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/embracia-education-development-pty-ltd/campuses,AVONDALE HEIGHTS - 76-86 North Rd,76-86 North Rd Avondale Heights Victoria 3034,-37.7553399,144.8554162
Emmaus Bible College,https://www.studiesinaustralia.com/courses-in-australia/emmaus-bible-college,https://www.studiesinaustralia.com/courses-in-australia/emmaus-bible-college/campuses,Miranda,10 Kiama Street Miranda New South Wales 2228,-34.0233286,151.1060435
Empyrean Education Institute,https://www.studiesinaustralia.com/courses-in-australia/empyrean-education-institute,https://www.studiesinaustralia.com/courses-in-australia/empyrean-education-institute/campuses,Fremantle,16 The Terrace Fremantle Western Australia 6160,,
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Adelaide,88 Currie Street Adelaide South Australia 5000,-34.9241594,138.5962605
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Brisbane,"Level 2, 269 Wickham Street Fortitude Valley Queensland 4006",-27.45644,153.0349169
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Gold Coast,105 Scarborough Street Southport Queensland 4215,-27.9656762,153.4138568
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Melbourne,"Level 1, 368 Elizabeth Street Melbourne Victoria 3000",-37.809999,144.961488
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Perth,"Level 1, 170 Wellington Street East Perth Western Australia 6004",-31.9543347,115.8686804
Endeavour College of Natural Health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health,https://www.studiesinaustralia.com/courses-in-australia/endeavour-college-of-natural-health/campuses,Sydney,"Level 2, 815-825 George Street Sydney New South Wales 2000",-33.88287,151.203443
Engineering Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology/campuses,EIT ONLINE,,,
Engineering Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology/campuses,MELBOURNE,"Level 5, 301 Flinders Lane Melbourne Victoria 3000",-37.8175494,144.9640661
Engineering Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/engineering-institute-of-technology/campuses,PERTH,Marquis Street (Please use entry A of Marquis Street) Bentley Western Australia 6102,,
English in Paradise,https://www.studiesinaustralia.com/courses-in-australia/english-in-paradise,https://www.studiesinaustralia.com/courses-in-australia/english-in-paradise/campuses,Surfers Paradise,"Levels 1 & 2, Olympia Court 3059 Surfers Paradise Boulevard Surfers Paradise Queensland 4217",,
Envirotech Education,https://www.studiesinaustralia.com/courses-in-australia/envirotech-education,https://www.studiesinaustralia.com/courses-in-australia/envirotech-education/campuses,Burleigh Heads,Old Burleigh Theatre 66 Goodwin Terrace Burleigh Heads Queensland 4220,,
Envirotech Education,https://www.studiesinaustralia.com/courses-in-australia/envirotech-education,https://www.studiesinaustralia.com/courses-in-australia/envirotech-education/campuses,Byron Bay,33 Childe Street Byron Bay New South Wales 2481,-28.6346017,153.5989391
EQUALS International (Aust) Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/equals-international-aust-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/equals-international-aust-pty-ltd/campuses,Adelaide,81 Currie Street Adelaide South Australia 5000,-34.9248353,138.596554
Eva Burrows College Vocational Training,https://www.studiesinaustralia.com/courses-in-australia/eva-burrows-college-vocational-training,https://www.studiesinaustralia.com/courses-in-australia/eva-burrows-college-vocational-training/campuses,Eva Burrows College _ Ringwood,100 Maidstone St Ringwood Victoria 3134,-37.8301654,145.2242193
Eva Burrows College Vocational Training,https://www.studiesinaustralia.com/courses-in-australia/eva-burrows-college-vocational-training,https://www.studiesinaustralia.com/courses-in-australia/eva-burrows-college-vocational-training/campuses,Eva Burrows College_ Sydney,426 Church Street Parramatta New South Wales 2150,-33.8071072,151.0060387
Everest Institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute/campuses,Head Office,New South Wales,-31.2532183,146.921099
Everest Institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute/campuses,Main Campus,34 Robert Street (Peter Lalor Vocational College) Lalor Victoria 3075,,
Everest Institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute/campuses,Regional Campus,19 Rowe Street Shepparton Victoria 3630,-36.3823586,145.4022193
Everest Institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute,https://www.studiesinaustralia.com/courses-in-australia/everest-institute/campuses,Thornbury High School Kitchen,238 Collins Street Thornbury Victoria 3071,-37.7560765,145.0249655
Everthought Education Perth,https://www.studiesinaustralia.com/courses-in-australia/everthought-education-perth,https://www.studiesinaustralia.com/courses-in-australia/everthought-education-perth/campuses,Cannington,"Unit 8, 92 Mallard Way Cannington Western Australia 6107",-32.009552,115.9360818
Excelsia College,https://www.studiesinaustralia.com/courses-in-australia/excelsia-college,https://www.studiesinaustralia.com/courses-in-australia/excelsia-college/campuses,Macquarie Park,69-71 Waterloo Road Macquarie Park New South Wales 2113,-33.7820604,151.1259033
Federation TAFE,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe/campuses,Mount Helen (Ballarat),University Drive Mount Helen Ballarat Victoria 3350,-37.6244959,143.8848936
Federation TAFE,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe/campuses,Online,Victoria,,
Federation TAFE,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe,https://www.studiesinaustralia.com/courses-in-australia/federation-tafe/campuses,Wimmera (Horsham),Baillie Street Horsham Victoria 3400,-36.7118053,142.1982544
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Ballarat - Gillies Street,Gillies Street Wendouree Victoria 3350,-37.5309131,143.8238047
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Berwick,100 Clyde Road Berwick Victoria 3806,-38.0397732,145.3395401
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Brisbane,"Level 5-7, 333 Ann Street Brisbane Queensland 4000",-27.464914,153.0283591
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Camp Street (Ballarat),Camp Street Ballarat Victoria 3350,-37.5609818,143.8593258
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Gippsland (Churchill),Northways Road Churchill Victoria 3842,-38.31679,146.4274301
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Mount Helen (Ballarat),University Drive Mount Helen Ballarat Victoria 3350,-37.6244959,143.8848936
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Mount Rowan (Rural Science),Rose Hill Road Mount Rowan Victoria 3352,-37.5061829,143.8516791
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Online,Victoria,,
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,SMB (Ballarat),Lydiard Street South Ballarat Victoria 3350,-37.5635036,143.857468
Federation University Australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia,https://www.studiesinaustralia.com/courses-in-australia/federation-university-australia/campuses,Wimmera (Horsham),Baillie Street Horsham Victoria 3400,-36.7118053,142.1982544
Flight Training Adelaide Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/flight-training-adelaide-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/flight-training-adelaide-pty-ltd/campuses,Parafield,Parafield Airport 54 Kittyhawk Lane Parafield South Australia 5106,,
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Bedford Park,Sturt Road Bedford Park South Australia 5042,-35.0167774,138.5683977
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Festival Plaza,1 Festival Tower Festival Plaza Adelaide South Australia 0,,
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Online,Sturt Road Bedford Park South Australia 5042,-35.0167774,138.5683977
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Other,Adelaide CBD Adelaide South Australia 5000,-34.9328294,138.6038129
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Riverland,Renmark & Paringa District Hospital Ral Ral Avenue Renmark South Australia 5341,,
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Tonsley,1284 South Road Tonsley South Australia 5042,-35.0073062,138.5752841
Flinders University,https://www.studiesinaustralia.com/courses-in-australia/flinders-university,https://www.studiesinaustralia.com/courses-in-australia/flinders-university/campuses,Victoria Square,182 Victoria Square Adelaide South Australia 5000,-34.9272842,138.6009119
Fox Education and Consultancy,https://www.studiesinaustralia.com/courses-in-australia/fox-education-and-consultancy,https://www.studiesinaustralia.com/courses-in-australia/fox-education-and-consultancy/campuses,Nakara,The Old Nakara Shopping Centre Cnr Macredie Street & Nakara Terrace Nakara Northern Territory 0810,,
Global Business College of Australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia/campuses,Box Hill Campus,10 Box Hill Victoria 3128,,
Global Business College of Australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia/campuses,Latrobe St Campus,337-339 La Trobe Street Melbourne Victoria 3000,-37.8110905,144.9594933
Global Business College of Australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia/campuses,Online,Victoria,,
Global Business College of Australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia,https://www.studiesinaustralia.com/courses-in-australia/global-business-college-of-australia/campuses,Queens St Campus,338 Queens street Melbourne Victoria 3000,-37.8107693,144.9590455
Gold Coast Learning Centre,https://www.studiesinaustralia.com/courses-in-australia/gold-coast-learning-centre,https://www.studiesinaustralia.com/courses-in-australia/gold-coast-learning-centre/campuses,Surfers Paradise,"Levels 1-2, 18-22 Orchid Avenue Surfers Paradise Queensland 4217",,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Benalla - Samaria Road,57 Samaria Road Benalla Victoria 3672,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Broadmeadows,60 Belfast St Broadmeadows Victoria 3047,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Cobram,24-32 Broadway St Cobram Victoria 3644,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Echuca,Cnr Hare & Darling St Echuca Victoria 3564,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,GOTAFE Online Campus,Victoria,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Hoppers Crossing,Factory 1 9 Richards Rd Hoppers Crossing Victoria 3029,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Mobile Campus,Fryers St Shepparton Victoria 3630,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Seymour - Loco St,6-30 Loco St Seymour Victoria 3660,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Seymour - Wallis Street,Wallis Street Seymour Victoria 3660,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - Archer Street,290 - 300 Archer Street Shepparton Victoria 3630,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - Fryers Street,152-200 Fryers Street Shepparton Victoria 3630,-36.3801361,145.404987
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - William Orr,Wanganui Road Shepparton Victoria 3630,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wallan - High Street,57 High St Wallan Victoria 3756,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Barr Reserve,41 Schilling Drive Wangaratta Victoria 3677,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Docker Street,Docker Street Wangaratta Victoria 3677,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Tone Road,218 Tone Road Wangaratta Victoria 3677,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Benalla - Samaria Road,57 Samaria Road Benalla Victoria 3672,-36.5540562,145.9975244
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Broadmeadows,60 Belfast St Broadmeadows Victoria 3047,-37.6785009,144.9301709
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Cobram,24-32 Broadway St Cobram Victoria 3644,-35.9165005,145.6510926
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Echuca,Cnr Hare & Darling St Echuca Victoria 3564,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,GOTAFE Online Campus,Victoria,,
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Hoppers Crossing,Factory 1 9 Richards Rd Hoppers Crossing Victoria 3029,-37.8659847,144.7282609
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Mobile Campus,Fryers St Shepparton Victoria 3630,-36.3797822,145.4048797
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Seymour - Loco St,6-30 Loco St Seymour Victoria 3660,-37.0287785,145.14082
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Seymour - Wallis Street,Wallis Street Seymour Victoria 3660,-37.020861,145.1353965
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - Archer Street,290 - 300 Archer Street Shepparton Victoria 3630,-36.4019354,145.4087698
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - Fryers Street,152-200 Fryers Street Shepparton Victoria 3630,-36.3801361,145.404987
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Shepparton - William Orr,Wanganui Road Shepparton Victoria 3630,-36.3475833,145.3848403
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wallan - High Street,57 High St Wallan Victoria 3756,-37.4146846,144.9786728
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Barr Reserve,41 Schilling Drive Wangaratta Victoria 3677,-36.3430807,146.3146697
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Docker Street,Docker Street Wangaratta Victoria 3677,-36.3536476,146.3162928
GOTAFE,https://www.studiesinaustralia.com/courses-in-australia/gotafe,https://www.studiesinaustralia.com/courses-in-australia/gotafe/campuses,Wangaratta - Tone Road,218 Tone Road Wangaratta Victoria 3677,-36.3769895,146.2862982
Greenwich College,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college/campuses,Melbourne Campus,"Level 8, 120 Spencer Street Melbourne Victoria 3000",-37.8181906,144.9542638
Greenwich College,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college/campuses,North Sydney Campus,,,
Greenwich College,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college,https://www.studiesinaustralia.com/courses-in-australia/greenwich-college/campuses,Sydney CBD,,,
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,Gold Coast Campus,Parklands Drive Southport Queensland 4215,-27.9619152,153.3828484
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,Logan Campus,University Drive Meadowbrook Queensland 4131,-27.6644145,153.1466024
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,Mt Gravatt Campus,176 Messines Ridge Road Mount Gravatt Queensland 4122,-27.5433934,153.0655378
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,Nathan Campus,170 Kessels Road Nathan Queensland 4111,-27.5570814,153.0495876
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,Online,Queensland 0,,
Griffith University,https://www.studiesinaustralia.com/courses-in-australia/griffith-university,https://www.studiesinaustralia.com/courses-in-australia/griffith-university/campuses,South Bank Campus,226 Grey Street South Bank Queensland 4101,-27.481146,153.024002
Hartwig Air and Bruce Hartwig Flying School,https://www.studiesinaustralia.com/courses-in-australia/hartwig-air-and-bruce-hartwig-flying-school,https://www.studiesinaustralia.com/courses-in-australia/hartwig-air-and-bruce-hartwig-flying-school/campuses,Parafield Airport,"Hangar 59, Anderson Drive Parafield South Australia 5106",,
Harvest Bible College Ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd/campuses,Gold Coast,2 Mieke Court Burleigh Heads Queensland 4220,,
