Start Time,Url,Status Code,File Size,Operation,Time Delay,End Time,Elapsed Time
"20/09/2023, 10:35:58.211752",https://www.studiesinaustralia.com/courses-in-australia/navitas-english/campuses,200,71 KB,Save campus url,0 sec,"20/09/2023, 10:36:00.343114",2.131361722946167
"20/09/2023, 10:35:58.650624",https://www.studiesinaustralia.com/courses-in-australia/new-york-film-academy-australia-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:00.391439",1.7408154010772705
"20/09/2023, 10:35:59.209509",https://www.studiesinaustralia.com/courses-in-australia/niche-education-group-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:00.743835",1.5343260765075684
"20/09/2023, 10:35:59.572492",https://www.studiesinaustralia.com/courses-in-australia/north-metropolitan-tafe/campuses,200,68 KB,Save campus url,0 sec,"20/09/2023, 10:36:01.071422",1.4999308586120605
"20/09/2023, 10:35:59.461389",https://www.studiesinaustralia.com/courses-in-australia/northern-college-of-the-arts-and-technology/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:01.376480",1.9150919914245605
"20/09/2023, 10:36:00.156115",https://www.studiesinaustralia.com/courses-in-australia/north-regional-tafe-tafe-wa/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:36:02.384572",2.228456735610962
"20/09/2023, 10:36:00.401524",https://www.studiesinaustralia.com/courses-in-australia/oceania-polytechnic-institute-of-education/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:02.486990",2.085465908050537
"20/09/2023, 10:36:00.352457",https://www.studiesinaustralia.com/courses-in-australia/nova-institute-of-technology/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:02.672635",2.3201780319213867
"20/09/2023, 10:36:00.756212",https://www.studiesinaustralia.com/courses-in-australia/orana-fashion-business-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:03.404187",2.647975206375122
"20/09/2023, 10:36:01.084355",https://www.studiesinaustralia.com/courses-in-australia/orange-international-college-pty-ltd/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:03.665212",2.5808563232421875
"20/09/2023, 10:36:01.386812",https://www.studiesinaustralia.com/courses-in-australia/outsource-institute-aus/campuses,200,66 KB,Save campus url,0 sec,"20/09/2023, 10:36:03.918013",2.5311999320983887
"20/09/2023, 10:36:02.405025",https://www.studiesinaustralia.com/courses-in-australia/ozford-institute-of-higher-education/campuses,200,61 KB,Save campus url,0 sec,"20/09/2023, 10:36:04.529338",2.1243131160736084
"20/09/2023, 10:36:02.496393",https://www.studiesinaustralia.com/courses-in-australia/pacific-college-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:04.539653",2.043260097503662
"20/09/2023, 10:36:02.681802",https://www.studiesinaustralia.com/courses-in-australia/perth-bible-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:04.799856",2.118053436279297
"20/09/2023, 10:36:03.426801",https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-beauty-therapy/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:05.565535",2.1387338638305664
"20/09/2023, 10:36:03.928966",https://www.studiesinaustralia.com/courses-in-australia/perth-international-college-of-english/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:05.962806",2.033839702606201
"20/09/2023, 10:36:03.674848",https://www.studiesinaustralia.com/courses-in-australia/perth-college-of-business-and-technology/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:06.081919",2.4070706367492676
"20/09/2023, 10:36:04.553872",https://www.studiesinaustralia.com/courses-in-australia/platinum-institute-australia/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:06.474844",1.9209723472595215
"20/09/2023, 10:36:04.551876",https://www.studiesinaustralia.com/courses-in-australia/photography-studies-college-melbourne/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:06.591834",2.0399584770202637
"20/09/2023, 10:36:04.817300",https://www.studiesinaustralia.com/courses-in-australia/qiba-pty-ltd/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:06.913245",2.09594464302063
"20/09/2023, 10:36:05.578888",https://www.studiesinaustralia.com/courses-in-australia/quality-college-of-australia/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:07.043200",1.4643120765686035
"20/09/2023, 10:36:05.977452",https://www.studiesinaustralia.com/courses-in-australia/queens-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:07.616991",1.6395387649536133
"20/09/2023, 10:36:06.092720",https://www.studiesinaustralia.com/courses-in-australia/queensford-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:07.806381",1.7136611938476562
"20/09/2023, 10:36:06.601423",https://www.studiesinaustralia.com/courses-in-australia/queensland-hairdressing-academy-the/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:08.835200",2.233776807785034
"20/09/2023, 10:36:07.054206",https://www.studiesinaustralia.com/courses-in-australia/queensland-school-of-beauty-therapy-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:08.953963",1.8997576236724854
"20/09/2023, 10:36:06.488505",https://www.studiesinaustralia.com/courses-in-australia/queensland-academy-of-technology/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:09.142410",2.653904676437378
"20/09/2023, 10:36:06.927786",https://www.studiesinaustralia.com/courses-in-australia/queensland-international-institute/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:09.552415",2.6246297359466553
"20/09/2023, 10:36:07.630987",https://www.studiesinaustralia.com/courses-in-australia/queensland-university-of-technology-qut/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:09.754593",2.1236064434051514
"20/09/2023, 10:36:07.816895",https://www.studiesinaustralia.com/courses-in-australia/reformed-theological-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:10.268618",2.451723575592041
"20/09/2023, 10:36:08.845487",https://www.studiesinaustralia.com/courses-in-australia/rhodes-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:10.494754",1.6492667198181152
"20/09/2023, 10:36:08.964418",https://www.studiesinaustralia.com/courses-in-australia/rmit-university/campuses,200,66 KB,Save campus url,0 sec,"20/09/2023, 10:36:10.782273",1.8178558349609375
"20/09/2023, 10:36:09.150839",https://www.studiesinaustralia.com/courses-in-australia/royal-brisbane-institute-of-technology/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:10.967629",1.8167898654937744
"20/09/2023, 10:36:09.573534",https://www.studiesinaustralia.com/courses-in-australia/royal-victorian-aero-club/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:11.087594",1.5140597820281982
"20/09/2023, 10:36:10.278500",https://www.studiesinaustralia.com/courses-in-australia/salford-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:11.514528",1.2370269298553467
"20/09/2023, 10:36:09.766241",https://www.studiesinaustralia.com/courses-in-australia/sae-creative-media-institute/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:36:11.598783",1.8325414657592773
"20/09/2023, 10:36:10.511287",https://www.studiesinaustralia.com/courses-in-australia/sarina-russo-institute/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:11.756512",1.245225191116333
"20/09/2023, 10:36:10.794697",https://www.studiesinaustralia.com/courses-in-australia/sheridan-institute-of-higher-education/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:12.416197",1.62149977684021
"20/09/2023, 10:36:10.990644",https://www.studiesinaustralia.com/courses-in-australia/skilled-up-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:12.517479",1.5268347263336182
"20/09/2023, 10:36:11.098995",https://www.studiesinaustralia.com/courses-in-australia/southern-cross-education-institute/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:12.527999",1.4290037155151367
"20/09/2023, 10:36:11.606338",https://www.studiesinaustralia.com/courses-in-australia/south-metropolitan-tafe-tafe-wa/campuses,200,69 KB,Save campus url,0 sec,"20/09/2023, 10:36:13.191453",1.5851149559020996
"20/09/2023, 10:36:11.524977",https://www.studiesinaustralia.com/courses-in-australia/southern-cross-university/campuses,200,74 KB,Save campus url,0 sec,"20/09/2023, 10:36:13.238277",1.7122972011566162
"20/09/2023, 10:36:11.792261",https://www.studiesinaustralia.com/courses-in-australia/spencer-college-pty-ltd/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:13.385802",1.593540906906128
"20/09/2023, 10:36:12.428693",https://www.studiesinaustralia.com/courses-in-australia/s-p-jain-school-of-global-management/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:14.011229",1.5835845470428467
"20/09/2023, 10:36:12.535998",https://www.studiesinaustralia.com/courses-in-australia/st-andrews-greek-orthodox-theological-college/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:14.317885",1.7818868160247803
"20/09/2023, 10:36:12.526932",https://www.studiesinaustralia.com/courses-in-australia/stacey-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:14.461552",1.9345545768737793
"20/09/2023, 10:36:13.253242",https://www.studiesinaustralia.com/courses-in-australia/sterling-business-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:14.721572",1.4683301448822021
"20/09/2023, 10:36:13.212170",https://www.studiesinaustralia.com/courses-in-australia/stanley-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:14.774047",1.5618774890899658
"20/09/2023, 10:36:13.405837",https://www.studiesinaustralia.com/courses-in-australia/st-george-sutherland-community-college-inc/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:15.088114",1.682276964187622
"20/09/2023, 10:36:14.024710",https://www.studiesinaustralia.com/courses-in-australia/stirling-institute-of-australia-pty-ltd/campuses,200,69 KB,Save campus url,0 sec,"20/09/2023, 10:36:15.443770",1.4190599918365479
"20/09/2023, 10:36:14.330494",https://www.studiesinaustralia.com/courses-in-australia/sunraysia-institute-of-tafe-sunitafe/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:15.847111",1.5166172981262207
"20/09/2023, 10:36:14.470502",https://www.studiesinaustralia.com/courses-in-australia/supreme-business-college/campuses,200,64 KB,Save campus url,0 sec,"20/09/2023, 10:36:16.630460",2.1599581241607666
"20/09/2023, 10:36:14.785536",https://www.studiesinaustralia.com/courses-in-australia/sydney-business-travel-academy-the/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:16.777936",1.9924001693725586
"20/09/2023, 10:36:14.742707",https://www.studiesinaustralia.com/courses-in-australia/swinburne-university-of-technology/campuses,200,67 KB,Save campus url,0 sec,"20/09/2023, 10:36:16.916305",2.1745975017547607
"20/09/2023, 10:36:15.456644",https://www.studiesinaustralia.com/courses-in-australia/sydney-institute-of-interpreting-translating/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:17.634136",2.177492141723633
"20/09/2023, 10:36:15.097780",https://www.studiesinaustralia.com/courses-in-australia/sydney-college-of-divinity/campuses,200,68 KB,Save campus url,0 sec,"20/09/2023, 10:36:17.805139",2.7073590755462646
"20/09/2023, 10:36:15.858806",https://www.studiesinaustralia.com/courses-in-australia/sydney-institute-of-traditional-chinese-medicine/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:18.410288",2.5514817237854004
"20/09/2023, 10:36:16.640023",https://www.studiesinaustralia.com/courses-in-australia/sydney-missionary-and-bible-college/campuses,200,65 KB,Save campus url,0 sec,"20/09/2023, 10:36:18.565880",1.9258573055267334
